"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17"
"1" 1 0.834440812174237 0.542425701856041 0.567146101687741 0.818123235096204 0.539018007129522 0.557406876161899 0.425934485509306 0.522559735620127 0.300522832767363 0.596158636955549 0.301538881994815 0.0956181918092081 0.454979498789064 0.546367437502947 0.345343818524231 0.197533563356445
"2" 0.834440812174237 1 0.644702703390552 0.588708165550596 0.754777276955953 0.629053243259943 0.702101964907399 0.514631677874512 0.395171507709414 0.232077109222552 0.674517047055224 0.370549140123743 0.0720937421209606 0.421199751706357 0.676672372079268 0.33336966054333 0.114807954403728
"3" 0.542425701856041 0.644702703390552 1 0.660382590311696 0.740143324162016 0.854751721411496 0.774342961838406 0.496441526939485 0.298501543320309 0.122491034225619 0.520939337273185 0.410638760659086 0.182065516718341 0.447101825305282 0.499753603351842 0.238488236676813 0.180976145461126
"4" 0.567146101687741 0.588708165550596 0.660382590311696 1 0.646963585345138 0.696245556167933 0.745815306169378 0.499857007575122 0.493865114998313 0.28500639619849 0.320788834196356 0.48622965462619 0.19279283625561 0.730393680590034 0.370590295995049 0.149188892986001 0.249079281509648
"5" 0.818123235096204 0.754777276955953 0.740143324162016 0.646963585345138 1 0.820849837028019 0.699961390354306 0.499883939295747 0.473102697004521 0.24331482798403 0.657692318912238 0.502071096808764 0.19619986448026 0.525055142760939 0.538611178989137 0.249586174461301 0.179335933937434
"6" 0.539018007129522 0.629053243259943 0.854751721411496 0.696245556167933 0.820849837028019 1 0.882564377429819 0.700679822041637 0.388860343472975 0.175324929093037 0.529369702484607 0.664016728596396 0.298879036497311 0.581566249727075 0.39685697552436 0.0988360379559716 0.220781034891794
"7" 0.557406876161899 0.702101964907399 0.774342961838406 0.745815306169378 0.699961390354306 0.882564377429819 1 0.73350201493974 0.385533999858424 0.0573728745231761 0.517811224871505 0.513405167051214 0.0929159866415683 0.522787028264612 0.35870599490011 0.0128845773040122 0.0541127059052772
"8" 0.425934485509306 0.514631677874512 0.496441526939485 0.499857007575122 0.499883939295747 0.700679822041637 0.73350201493974 1 0.473545313479971 0.406746184082054 0.527861080367221 0.697247337830006 0.546420545619615 0.561430288740199 0.304587956791786 0.281149791458153 0.450053962349272
"9" 0.522559735620127 0.395171507709414 0.298501543320309 0.493865114998313 0.473102697004521 0.388860343472975 0.385533999858424 0.473545313479971 1 0.651286680801988 0.42421489035294 0.391350923192819 0.338873678658387 0.590704779703019 0.424304387673551 0.508321605506989 0.577484377424475
"10" 0.300522832767363 0.232077109222552 0.122491034225619 0.28500639619849 0.24331482798403 0.175324929093037 0.0573728745231761 0.406746184082054 0.651286680801988 1 0.28723938263968 0.487756713940936 0.688541360502873 0.47326827377523 0.408229927149638 0.712859147407556 0.815914401108928
"11" 0.596158636955549 0.674517047055224 0.520939337273185 0.320788834196356 0.657692318912238 0.529369702484607 0.517811224871505 0.527861080367221 0.42421489035294 0.28723938263968 1 0.344211584444525 0.267727212387015 0.232436868082574 0.699111168308876 0.583350159150267 0.210667476923563
"12" 0.301538881994815 0.370549140123743 0.410638760659086 0.48622965462619 0.502071096808764 0.664016728596396 0.513405167051214 0.697247337830006 0.391350923192819 0.487756713940936 0.344211584444525 1 0.744532401008657 0.574746720684329 0.251026216459385 0.238164394302737 0.558159038950159
"13" 0.0956181918092081 0.0720937421209606 0.182065516718341 0.19279283625561 0.19619986448026 0.298879036497311 0.0929159866415683 0.546420545619615 0.338873678658387 0.688541360502873 0.267727212387015 0.744532401008657 1 0.396948695502475 0.180738626065559 0.542091763471851 0.795804083846954
"14" 0.454979498789064 0.421199751706357 0.447101825305282 0.730393680590034 0.525055142760939 0.581566249727075 0.522787028264612 0.561430288740199 0.590704779703019 0.47326827377523 0.232436868082574 0.574746720684329 0.396948695502475 1 0.246351015751641 0.232605051157854 0.597220038352707
"15" 0.546367437502947 0.676672372079268 0.499753603351842 0.370590295995049 0.538611178989137 0.39685697552436 0.35870599490011 0.304587956791786 0.424304387673551 0.408229927149638 0.699111168308876 0.251026216459385 0.180738626065559 0.246351015751641 1 0.716060203187415 0.276338588388996
"16" 0.345343818524231 0.33336966054333 0.238488236676813 0.149188892986001 0.249586174461301 0.0988360379559716 0.0128845773040122 0.281149791458153 0.508321605506989 0.712859147407556 0.583350159150267 0.238164394302737 0.542091763471851 0.232605051157854 0.716060203187415 1 0.683554262018918
"17" 0.197533563356445 0.114807954403728 0.180976145461126 0.249079281509648 0.179335933937434 0.220781034891794 0.0541127059052772 0.450053962349272 0.577484377424475 0.815914401108928 0.210667476923563 0.558159038950159 0.795804083846954 0.597220038352707 0.276338588388996 0.683554262018918 1
