"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17"
"1" 1 0.839713313288088 0.443497037434923 0.503696283422054 0.844969455728464 0.585828353122775 0.525243960178158 0.507607974246424 0.394764393500557 0.465785811806263 0.623129886938317 0.632480554661067 0.528341121770065 0.4265092594739 0.314074739802716 0.273654966890059 0.362427997917381
"2" 0.839713313288088 1 0.614383735729914 0.590187365484757 0.766235680909152 0.73553689837852 0.660939353566573 0.677106238948856 0.356638745010341 0.609009821195947 0.609876883761242 0.736550770913484 0.605247482507133 0.428118724182135 0.477179510424737 0.332818438138152 0.419497583783422
"3" 0.443497037434923 0.614383735729914 1 0.626022132006166 0.526371332297338 0.880320189027074 0.789851242817019 0.672761986668561 0.220150321144038 0.527131489147564 0.458973929079395 0.660390560234138 0.592870116986998 0.349903093741553 0.385644480990606 0.41017934071297 0.396575591633918
"4" 0.503696283422054 0.590187365484757 0.626022132006166 1 0.544978227812463 0.640888718857447 0.729974382812459 0.535743368195908 0.424687540050106 0.494139498095389 0.423805543782341 0.553030108481303 0.433262861499788 0.54151585785612 0.210971590241367 0.214251741443749 0.280737533170115
"5" 0.844969455728464 0.766235680909152 0.526371332297338 0.544978227812463 1 0.747780476927756 0.577224363526656 0.573743407771651 0.446842510287423 0.561653314347433 0.713177651866869 0.805811028681781 0.664771534914523 0.438282364388694 0.491486839596901 0.344100649876008 0.364590926276788
"6" 0.585828353122775 0.73553689837852 0.880320189027074 0.640888718857447 0.747780476927756 1 0.833220892931941 0.81148693533302 0.296174930833917 0.576939784209167 0.547874886678828 0.84690562420632 0.743909573902924 0.312046048583189 0.392567835583399 0.304611210774649 0.354908713104998
"7" 0.525243960178158 0.660939353566573 0.789851242817019 0.729974382812459 0.577224363526656 0.833220892931941 1 0.87180188578403 0.214224357855864 0.469720764949468 0.537055976644973 0.726471187440005 0.667733902434536 0.337150120548675 0.194957943594203 0.260854123022177 0.308694986501792
"8" 0.507607974246424 0.677106238948856 0.672761986668561 0.535743368195908 0.573743407771651 0.81148693533302 0.87180188578403 1 0.204157724684499 0.567250643453104 0.56544895708569 0.786016554722876 0.812674675185017 0.245669975864369 0.304226414078897 0.340806956086736 0.412949573989531
"9" 0.394764393500557 0.356638745010341 0.220150321144038 0.424687540050106 0.446842510287423 0.296174930833917 0.214224357855864 0.204157724684499 1 0.64727913834292 0.456265591743216 0.269508753561421 0.312589064196644 0.548149713871423 0.340617895851234 0.436454958418196 0.557314667405901
"10" 0.465785811806263 0.609009821195947 0.527131489147564 0.494139498095389 0.561653314347433 0.576939784209167 0.469720764949468 0.567250643453104 0.64727913834292 1 0.611487526406169 0.554821507704941 0.617147485054237 0.501566989376104 0.639683000151246 0.692025520795767 0.747985601441962
"11" 0.623129886938317 0.609876883761242 0.458973929079395 0.423805543782341 0.713177651866869 0.547874886678828 0.537055976644973 0.56544895708569 0.456265591743216 0.611487526406169 1 0.57283773776797 0.609575172793699 0.48169756696837 0.482987457570427 0.646985680853059 0.530228122589051
"12" 0.632480554661067 0.736550770913484 0.660390560234138 0.553030108481303 0.805811028681781 0.84690562420632 0.726471187440005 0.786016554722876 0.269508753561421 0.554821507704941 0.57283773776797 1 0.863003953348258 0.432344094129827 0.474729753555724 0.375911731213642 0.450325183620023
"13" 0.528341121770065 0.605247482507133 0.592870116986998 0.433262861499788 0.664771534914523 0.743909573902924 0.667733902434536 0.812674675185017 0.312589064196644 0.617147485054237 0.609575172793699 0.863003953348258 1 0.395215152407876 0.427578648918191 0.53154331729759 0.646398570906923
"14" 0.4265092594739 0.428118724182135 0.349903093741553 0.54151585785612 0.438282364388694 0.312046048583189 0.337150120548675 0.245669975864369 0.548149713871423 0.501566989376104 0.48169756696837 0.432344094129827 0.395215152407876 1 0.285922449306546 0.470462244952403 0.611818408648517
"15" 0.314074739802716 0.477179510424737 0.385644480990606 0.210971590241367 0.491486839596901 0.392567835583399 0.194957943594203 0.304226414078897 0.340617895851234 0.639683000151246 0.482987457570427 0.474729753555724 0.427578648918191 0.285922449306546 1 0.71003547020028 0.538565094223966
"16" 0.273654966890059 0.332818438138152 0.41017934071297 0.214251741443749 0.344100649876008 0.304611210774649 0.260854123022177 0.340806956086736 0.436454958418196 0.692025520795767 0.646985680853059 0.375911731213642 0.53154331729759 0.470462244952403 0.71003547020028 1 0.83754981341519
"17" 0.362427997917381 0.419497583783422 0.396575591633918 0.280737533170115 0.364590926276788 0.354908713104998 0.308694986501792 0.412949573989531 0.557314667405901 0.747985601441962 0.530228122589051 0.450325183620023 0.646398570906923 0.611818408648517 0.538565094223966 0.83754981341519 1
