,Cl,Cr,Ll,Lr
0,0.0,0.0,0.0,0.0
1,0.5072905267079668,0.49855477829609457,2.321032258064516,2.2458605664488016
2,0.5239815418487079,0.461188785739584,2.321032258064516,2.2458605664488016
3,0.5682075478565979,0.5028005903090411,2.321032258064516,2.2458605664488016
4,0.535852556112161,0.5233353245650467,2.321032258064516,2.2458605664488016
5,0.5936349855553302,0.5647166777849731,2.321032258064516,2.2458605664488016
6,0.5098218356513228,0.5364378182984363,2.321032258064516,2.2458605664488016
7,0.5067001856496085,0.5119073168955512,2.321032258064516,2.2458605664488016
8,0.0,0.0,0.0,0.0
9,0.5030666621077968,0.4725944699504571,2.321032258064516,2.2458605664488016
10,0.5089558384404951,0.4972420653770915,2.321032258064516,2.2458605664488016
11,0.517393379562473,0.5079681662610238,2.321032258064516,2.2458605664488016
12,0.46602769426173557,0.460320150355767,2.321032258064516,2.2458605664488016
13,0.47530542350168137,0.41955992889943733,2.321032258064516,2.2458605664488016
14,0.5178805392348654,0.5033694685778237,2.321032258064516,2.2458605664488016
15,0.4788564588975032,0.4617665546628679,2.321032258064516,2.2458605664488016
16,0.5305652270354849,0.4508195906622072,2.321032258064516,2.2458605664488016
17,0.5628615992154471,0.5474878493813797,2.321032258064516,2.2458605664488016
18,0.5161143751715759,0.5363210891602236,2.321032258064516,2.2458605664488016
19,0.5314041328907098,0.5145449821325477,2.321032258064516,2.2458605664488016
20,0.5502508982245476,0.5057129425403922,2.321032258064516,2.2458605664488016
21,0.49689308826556966,0.5024110466575028,2.321032258064516,2.2458605664488016
22,0.5255373033188238,0.5074742131182896,2.321032258064516,2.2458605664488016
23,0.5367740723465212,0.4967850830525902,2.321032258064516,2.2458605664488016
24,0.5276248280099924,0.49386537177431766,2.321032258064516,2.2458605664488016
25,0.4744207991755979,0.47121466927990807,2.321032258064516,2.2458605664488016
26,0.5409951587583965,0.5619608165405555,2.321032258064516,2.2458605664488016
27,0.5751690109838649,0.5340914225095234,2.321032258064516,2.2458605664488016
28,0.501536463875771,0.4907777504794598,2.321032258064516,2.2458605664488016
29,0.528912628091045,0.544188751987389,2.321032258064516,2.2458605664488016
30,0.5160376951335475,0.5654047878816156,2.321032258064516,2.2458605664488016
31,0.5476783109527487,0.5741689008051958,2.321032258064516,2.2458605664488016
32,0.45381819027517006,0.4639000591786959,2.321032258064516,2.2458605664488016
33,0.4969540224222949,0.5820851632746692,2.321032258064516,2.2458605664488016
34,0.5501980074065517,0.5181455544275385,2.321032258064516,2.2458605664488016
35,0.5076079756107028,0.4868426000265742,2.321032258064516,2.2458605664488016
36,0.4763019237595734,0.49267768923824856,2.321032258064516,2.2458605664488016
37,0.5736931046512832,0.5346124418822412,2.321032258064516,2.2458605664488016
38,0.5055741801061495,0.47802205900273037,2.321032258064516,2.2458605664488016
39,0.4852480356413112,0.5453594326116933,2.321032258064516,2.2458605664488016
40,0.4897710413899695,0.4853622729382727,2.321032258064516,2.2458605664488016
41,0.5066090154458194,0.47869579139735263,2.321032258064516,2.2458605664488016
42,0.5473269538927266,0.5023908831598511,2.321032258064516,2.2458605664488016
43,0.5473055277753541,0.49818513012222954,2.321032258064516,2.2458605664488016
44,0.501847713003636,0.4863894324610265,2.321032258064516,2.2458605664488016
45,0.5242246460492569,0.4989846945038585,2.321032258064516,2.2458605664488016
46,0.5407373549857372,0.4408207595101985,2.321032258064516,2.2458605664488016
47,0.5099365377432346,0.5122621801321318,2.321032258064516,2.2458605664488016
48,0.5546966869634653,0.5099269769107738,2.321032258064516,2.2458605664488016
49,0.5957237190952203,0.505029732376249,2.321032258064516,2.2458605664488016
50,0.5305603409906998,0.47221276325365635,2.321032258064516,2.2458605664488016
51,0.5166748595102693,0.5120203268905017,2.321032258064516,2.2458605664488016
52,0.5190512441839872,0.5651632917815322,2.321032258064516,2.2458605664488016
53,0.46902588906769116,0.5197572804957724,2.321032258064516,2.2458605664488016
54,0.47908314787474215,0.5063157649838192,2.321032258064516,2.2458605664488016
55,0.5165217488160357,0.5165817034020809,2.321032258064516,2.2458605664488016
56,0.5539178997966846,0.472519072828965,2.321032258064516,2.2458605664488016
57,0.5322572060509523,0.5642763938082791,2.321032258064516,2.2458605664488016
58,0.5534850061795723,0.515482896023299,2.321032258064516,2.2458605664488016
59,0.47302810089337044,0.4808814370945183,2.321032258064516,2.2458605664488016
60,0.5455914222654957,0.4930467495817298,2.321032258064516,2.2458605664488016
61,0.49879930272024753,0.4701407190280596,2.321032258064516,2.2458605664488016
62,0.4825736505705341,0.5258667923634096,2.321032258064516,2.2458605664488016
