"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17"
"1" 1 0.756646501161266 0.0312485123247785 0.0034152260280151 0.295973287969681 -0.186174930102032 0.0821512607410142 0.108181891601985 -0.041448397803074 0.0990393219599294 0.0165569140713001 0.0560639550660902 -0.166983125686647 -0.181803628785509 -0.192525687269105 -0.170772651932955 0.329198251239868
"2" 0.756646501161263 1 0.0300167709991576 0.11587359041475 -0.208776415573221 0.127923161024902 -0.14827621659556 0.110954675636611 -0.0186417619607944 -0.083846568617702 0.139821722914715 -0.043019524144555 -0.0030563023645275 0.295289525821237 0.439173601000402 -0.0306308289392084 -0.252820225010642
"3" 0.0312485123247724 0.0300167709991621 1 0.305183487405879 -0.234140696438176 0.758114927822548 -0.0651446660645409 -0.330945064994553 -0.295142656019153 0.113111332391566 -0.100691025281761 0.0415856637947965 0.078093512979818 0.132175849681911 0.213698183747264 0.0906049350070507 0.00519574893195265
"4" 0.00341522602802434 0.115873590414744 0.305183487405879 1 0.101293958679456 -0.288937999882331 0.587778378063522 -0.208564319241792 0.2381993934273 -0.102317608065221 -0.172682427316716 0.167355818781248 0.103879242679595 -0.0522360756128045 -0.213952479917316 0.0390274323859999 0.0316813535008088
"5" 0.295973287969669 -0.208776415573213 -0.234140696438177 0.101293958679461 1 0.493994852137267 -0.158252085320765 -0.161761594187701 0.331590824317374 0.260190789049616 0.570532904541662 0.307116872181575 0.0974960572933242 0.0684799093093958 0.460233080476171 -0.246342648757376 -0.162289977476442
"6" -0.186174930102021 0.127923161024894 0.758114927822549 -0.288937999882335 0.493994852137266 1 0.460120322664659 0.0982552446472817 0.118381329300285 -0.100732310844798 -0.0866847521334477 -0.0132600930431351 -0.0568751259881893 -0.2488699808596 -0.207469134242724 -0.0605794054425788 0.121485855302167
"7" 0.0821512607410012 -0.148276216595551 -0.065144666064541 0.587778378063524 -0.158252085320761 0.460120322664655 1 0.566704871985169 -0.0195162981419415 -0.0456392475435751 0.22059174839555 0.0330813747836626 -0.360244945920174 0.205162295387082 -0.00836729565286003 -0.00814006928413906 -0.00485754462859878
"8" 0.108181891601987 0.11095467563661 -0.330945064994552 -0.208564319241793 -0.161761594187704 0.0982552446472832 0.566704871985168 1 0.036322805050846 0.338711524244498 0.136331793525883 -0.0361314369127404 0.557531169752591 -0.0558917358297158 -0.0652492405672745 -0.257231246020998 0.0828781580722057
"9" -0.0414483978030722 -0.0186417619607951 -0.295142656019154 0.238199393427298 0.331590824317375 0.118381329300285 -0.0195162981419398 0.0363228050508439 1 0.179939889351771 -0.371003473839511 -0.189651109170208 0.0133464140025784 0.0942401243604874 0.113390926662196 0.1570902487362 0.0233923916945468
"10" 0.0990393219599353 -0.0838465686177067 0.113111332391566 -0.10231760806522 0.260190789049611 -0.100732310844796 -0.0456392475435781 0.338711524244499 0.179939889351774 1 -0.331567734364672 0.12324319259746 -0.218677967713706 -0.241389324525515 -0.174599621952437 0.422696568735118 0.112466551567902
"11" 0.0165569140713107 0.139821722914708 -0.100691025281764 -0.172682427316715 0.570532904541658 -0.0866847521334425 0.220591748395547 0.136331793525882 -0.37100347383951 -0.331567734364675 1 -0.021549682118563 -0.00952532232969341 -0.0642909724037738 -0.212465345156988 0.704267964594701 -0.254531754252064
"12" 0.0560639550660961 -0.0430195241445599 0.0415856637947978 0.167355818781248 0.307116872181573 -0.013260093043135 0.0330813747836614 -0.0361314369127407 -0.189651109170207 0.123243192597461 -0.0215496821185612 1 0.564280630697012 0.320300648050012 0.011149746539124 -0.114064463645005 -0.151024987224497
"13" -0.16698312568665 -0.00305630236452455 0.0780935129798181 0.103879242679593 0.0974960572933283 -0.0568751259881921 -0.36024494592017 0.557531169752589 0.0133464140025766 -0.218677967713707 -0.00952532232969625 0.564280630697011 1 -0.2108044122513 -0.0540221575909588 0.148687633099218 0.363948892536442
"14" -0.181803628785504 0.295289525821235 0.132175849681913 -0.0522360756128083 0.0684799093093965 -0.248869980859601 0.205162295387085 -0.055891735829717 0.0942401243604891 -0.241389324525517 -0.0642909724037761 0.32030064805001 -0.210804412251299 1 -0.270122677143346 0.114501020274484 0.523925045580402
"15" -0.1925256872691 0.439173601000399 0.213698183747265 -0.213952479917319 0.460233080476171 -0.207469134242724 -0.00836729565285842 -0.0652492405672753 0.113390926662197 -0.174599621952439 -0.212465345156991 0.0111497465391233 -0.0540221575909569 -0.270122677143346 1 0.352888336701622 0.169572113423592
"16" -0.170772651932962 -0.0306308289392033 0.0906049350070559 0.039027432385996 -0.246342648757371 -0.060579405442586 -0.00814006928413425 -0.257231246020997 0.157090248736201 0.422696568735118 0.704267964594699 -0.114064463645005 0.148687633099217 0.114501020274481 0.352888336701619 1 0.449006809273817
"17" 0.329198251239868 -0.252820225010643 0.00519574893194713 0.0316813535008167 -0.162289977476447 0.121485855302174 -0.00485754462860625 0.0828781580722071 0.023392391694544 0.112466551567905 -0.254531754252061 -0.151024987224495 0.36394889253644 0.523925045580403 0.169572113423595 0.449006809273815 1
