"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17"
"1" 1 0.52781936978544 0.414936160455548 0.354445009862337 0.477146384601952 -0.451519956837246 -0.152580610287428 0.115171613728417 0.0904738022415072 -0.0663067906843013 -0.130259869304133 -0.111353064816879 0.134090694296067 0.0170215034229723 -0.149810422748189 -0.0539879434167422 -0.0375683760995949
"2" 0.527819369785443 1 -0.0273742645695307 -0.132967265862008 -0.0490862107099343 0.0684167123532306 0.0702759740478843 0.0275235574087936 -0.234793702706649 0.066893552526084 -0.0869470584380319 0.0640920320378014 -0.061769456102091 0.171769543848918 0.269835575487113 0.0291649366590208 -0.0303768562788936
"3" 0.414936160455542 -0.0273742645695283 1 0.0958452183996995 -0.416022752584892 0.684257536405299 0.0350320883352762 -0.0674044935656364 -0.0916911776303902 -0.00634798341005146 0.0523772848169606 0.0551338408415637 -0.277024287235003 -0.0288583671231065 0.136947384416339 0.248302063812997 0.140018252254358
"4" 0.354445009862337 -0.132967265862007 0.0958452183996971 1 -0.211807951036382 -0.0664052261038846 0.63939862107468 -0.362657046436446 0.0885570719164221 0.251191767209655 -0.0377917949113412 0.124505851288501 0.354787842287804 0.14280621180575 -0.152234061321893 0.0637417726977945 -0.339540617114716
"5" 0.477146384601948 -0.0490862107099332 -0.416022752584893 -0.211807951036381 1 0.703017911510905 -0.0146098589232709 -0.0528685509003126 0.239293240432765 -0.0346671226800675 0.492577053312577 0.253134450587276 -0.249793633834315 0.00269595789736789 0.304811310094635 -0.117692743189229 0.106270693707587
"6" -0.451519956837241 0.0684167123532295 0.6842575364053 -0.0664052261038868 0.703017911510904 1 0.342299460622358 -0.108632572876525 -0.0696418682542332 0.15289941214162 -0.165777214985144 0.00829859405157959 0.359687718598156 -0.166203346979547 -0.0985163326407416 -0.213630038377106 -0.169756020827175
"7" -0.152580610287428 0.0702759740478825 0.0350320883352773 0.639398621074679 -0.014609858923271 0.342299460622357 1 0.711929897000618 0.00870486920282917 -0.416315762147061 0.150522017947884 -0.0469664110548952 -0.477810321569265 0.298800605141634 0.0557841524199762 -0.091008320346533 0.35119682241701
"8" 0.115171613728415 0.0275235574087957 -0.0674044935656372 -0.362657046436446 -0.0528685509003124 -0.108632572876524 0.711929897000618 1 -0.0135226515819118 0.282123849467996 -0.0977593749004407 0.17693353254964 0.374423327923909 -0.240034515127346 -0.0650562010326919 -0.0189320470374865 -0.0809574651186339
"9" 0.0904738022415071 -0.234793702706648 -0.0916911776303903 0.0885570719164233 0.239293240432765 -0.0696418682542335 0.00870486920282869 -0.0135226515819118 1 0.379689966702385 -0.338142590786848 0.0249686141126599 0.0444430314431786 0.0637811765220658 0.224203322455466 0.0108305929419909 0.194037402791173
"10" -0.0663067906843029 0.0668935525260834 -0.0063479834100494 0.251191767209655 -0.0346671226800667 0.152899412141618 -0.416315762147061 0.282123849467996 0.379689966702385 1 0.015037132219997 -0.145582045919939 -0.0465667036464479 0.24176439151021 0.165227134879211 -0.0551707175901387 0.176190694974245
"11" -0.130259869304134 -0.0869470584380307 0.0523772848169605 -0.0377917949113379 0.492577053312578 -0.165777214985144 0.150522017947881 -0.0977593749004388 -0.338142590786848 0.0150371322199958 1 -0.151310543247685 0.364196273394164 0.316110665503577 -0.205576377030385 0.643411740579301 -0.533842986381726
"12" -0.111353064816881 0.0640920320378012 0.0551338408415648 0.124505851288503 0.253134450587277 0.00829859405157863 -0.0469664110548971 0.176933532549641 0.02496861411266 -0.14558204591994 -0.151310543247685 1 0.553847836489231 0.181932543552252 -0.0415362217494287 0.0714771256436798 -0.245924466641206
"13" 0.134090694296069 -0.061769456102092 -0.277024287235003 0.354787842287801 -0.249793633834316 0.359687718598156 -0.477810321569262 0.374423327923907 0.0444430314431791 -0.0465667036464473 0.364196273394166 0.553847836489233 1 -0.200745830818379 0.105362701607735 -0.0340463269259162 0.556600562506667
"14" 0.0170215034229735 0.171769543848919 -0.028858367123107 0.142806211805748 0.00269595789736682 -0.166203346979546 0.298800605141635 -0.240034515127347 0.0637811765220665 0.241764391510211 0.316110665503577 0.181932543552253 -0.200745830818378 1 0.0343467922545095 -0.187485266322055 0.330796778434865
"15" -0.149810422748187 0.269835575487113 0.136947384416337 -0.152234061321893 0.304811310094634 -0.09851633264074 0.0557841524199748 -0.0650562010326907 0.224203322455465 0.16522713487921 -0.205576377030385 -0.0415362217494288 0.105362701607734 0.0343467922545103 1 0.522604356166356 -0.302771253991803
"16" -0.0539879434167402 0.0291649366590199 0.248302063812999 0.063741772697791 -0.117692743189229 -0.213630038377107 -0.0910083203465298 -0.0189320470374887 0.0108305929419917 -0.0551707175901367 0.643411740579301 0.0714771256436795 -0.0340463269259141 -0.187485266322056 0.522604356166355 1 0.598735625521801
"17" -0.0375683760995955 -0.0303768562788928 0.140018252254356 -0.339540617114713 0.106270693707587 -0.169756020827173 0.351196822417007 -0.0809574651186317 0.194037402791172 0.176190694974243 -0.533842986381728 -0.245924466641206 0.556600562506666 0.330796778434866 -0.302771253991803 0.598735625521803 1
