"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17"
"1" 1 0.601291126491648 0.0927627078533058 0.144807515311416 0.348345173687459 -0.181020018333327 -0.124845370964 0.307212070824746 0.163103084088805 -0.0865971699099023 -0.216859766921561 -0.120598656285734 -0.07557984910856 -0.0329220041611124 -0.216790735067144 0.0136380289553381 0.19663789285308
"2" 0.601291126491648 1 -0.00992034524949745 0.0440579665865213 0.108205276059864 0.0221900411437288 0.167411482874383 -0.0561852170121559 -0.145583305286359 -0.0269980306493665 0.32603013848382 -0.228504859772515 -0.0324127183099441 -0.144929955796217 0.653952221267485 -0.336516825849494 0.0217234830122564
"3" 0.0927627078533027 -0.00992034524949649 1 -0.0869626963068989 -0.307895585184927 0.497548513258761 0.382441573990493 -0.156778315030562 -0.0711835894960329 0.0247822472165449 0.180066669464195 -0.0875487563965326 0.241908136702027 0.0113670987719697 0.0782275742481901 0.0124982769749025 -0.0853362763719872
"4" 0.144807515311412 0.0440579665865228 -0.0869626963068984 1 -0.0523283522829985 0.0110082024968601 0.561133088444389 -0.198239432698364 -0.16861770074189 -0.00344338578106881 -0.0906970544868218 -0.0233174834762016 0.228738134305589 0.417486159346267 0.114449178177127 0.141886115058586 -0.25974960798405
"5" 0.348345173687458 0.108205276059864 -0.307895585184928 -0.0523283522830005 1 0.617463893031304 -0.135723925509985 -0.170675123750826 0.110861281914064 0.175407372433617 0.496184508797832 0.307793686479182 0.158621958626636 0.251264277933767 0.151339984027408 -0.202986735735657 -0.201905483161546
"6" -0.181020018333327 0.0221900411437288 0.497548513258762 0.0110082024968615 0.617463893031304 1 0.128123770162616 0.210785330888342 -0.0571631487124334 -0.065760158372687 -0.306210524566807 0.184566877908871 -0.250748046305707 -0.140790590827873 -0.102817746233661 -0.0152457712032461 0.264642792375758
"7" -0.124845370963995 0.167411482874381 0.382441573990492 0.561133088444388 -0.135723925509987 0.128123770162617 1 0.529559993190771 0.193596433796116 0.0811683385355989 0.185399920634053 0.196821337151145 -0.461134192750357 0.0648995114843732 -0.193847569373472 -0.089584173898561 0.0140913634693896
"8" 0.307212070824744 -0.0561852170121553 -0.156778315030562 -0.198239432698365 -0.170675123750826 0.210785330888342 0.529559993190772 1 -0.077716788232038 -0.0815911194621072 -0.142841738933959 0.079869997876103 0.510169020188418 -0.0310694996092739 -0.044141815795311 0.233428329228082 -0.0293521107208223
"9" 0.163103084088806 -0.145583305286359 -0.0711835894960337 -0.168617700741892 0.110861281914065 -0.0571631487124334 0.193596433796118 -0.0777167882320393 1 0.369268379517478 0.0262772991891151 0.00965931055645805 -0.0811678322070377 0.0307945767065083 0.0292736115210742 0.0335676117017082 0.0564246000095812
"10" -0.0865971699099023 -0.0269980306493663 0.0247822472165452 -0.00344338578106727 0.175407372433616 -0.0657601583726864 0.0811683385355975 -0.0815911194621069 0.369268379517479 1 -0.0252693809550468 -0.166540974123569 0.110071616498327 -0.122126332195461 0.0512387810268644 -0.0009032159410463 0.348207530945956
"11" -0.21685976692156 0.326030138483821 0.180066669464196 -0.0906970544868215 0.496184508797832 -0.306210524566807 0.185399920634052 -0.142841738933959 0.0262772991891158 -0.0252693809550479 1 0.0389336686636087 0.0944327460551354 0.0400974693756916 -0.599299405257232 0.731459995086793 -0.156993358198008
"12" -0.120598656285737 -0.228504859772513 -0.0875487563965319 -0.0233174834762004 0.307793686479184 0.18456687790887 0.196821337151144 0.0798699978761045 0.00965931055645925 -0.166540974123569 0.0389336686636082 1 0.498320057197145 -0.125410565722433 0.258874413411846 -0.0629389479336541 -0.0851589321566767
"13" -0.0755798491085536 -0.0324127183099475 0.241908136702026 0.228738134305589 0.158621958626633 -0.250748046305705 -0.461134192750357 0.510169020188416 -0.0811678322070396 0.110071616498328 0.0944327460551365 0.498320057197147 1 -0.103150380707668 -0.0865569208548444 -0.0038147917907416 0.282065512238685
"14" -0.03292200416111 -0.144929955796219 0.0113670987719689 0.417486159346267 0.251264277933765 -0.140790590827872 0.064899511484373 -0.0310694996092744 0.0307945767065082 -0.12212633219546 0.0400974693756928 -0.125410565722433 -0.103150380707667 1 -0.0896243986207221 -0.156438736619872 0.703519947630902
"15" -0.216790735067142 0.653952221267485 0.0782275742481897 0.114449178177127 0.151339984027408 -0.10281774623366 -0.193847569373472 -0.0441418157953117 0.0292736115210735 0.0512387810268644 -0.599299405257232 0.258874413411846 -0.0865569208548449 -0.0896243986207226 1 0.640730539868728 0.0147856424993964
"16" 0.0136380289553367 -0.336516825849493 0.0124982769749028 0.141886115058587 -0.202986735735656 -0.0152457712032469 -0.089584173898562 0.233428329228083 0.0335676117017079 -0.000903215941045482 0.731459995086792 -0.0629389479336537 -0.00381479179074215 -0.156438736619872 0.640730539868728 1 0.37793113469464
"17" 0.196637892853077 0.0217234830122585 -0.085336276371987 -0.259749607984052 -0.201905483161544 0.264642792375757 0.0140913634693908 -0.0293521107208216 0.0564246000095817 0.348207530945956 -0.156993358198009 -0.0851589321566774 0.282065512238686 0.703519947630903 0.0147856424993961 0.37793113469464 1
