"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17"
"1" 1 0.509482716713688 0.284480930674752 -0.115379629691565 0.600455680014965 -0.310679860257096 0.0240149695177953 0.209232613915422 0.204604621032727 0.0189122133272596 -0.273823237745084 -0.179340262951173 0.0514786414707874 0.207154975893425 -0.233879586700553 0.0573256208278551 -0.0404864483822248
"2" 0.509482716713684 1 -0.105748831142241 0.11386930197222 -0.0534139806100507 -0.0333197403248827 0.180999919673734 0.0605857830239318 -0.194258484021046 -0.0485425342855643 0.340300343065033 -0.0954025792133925 0.0818934139640145 -0.165724030845112 0.416186383522768 -0.306594885637854 0.0940036748416724
"3" 0.284480930674747 -0.105748831142239 1 -0.0489777681064914 -0.129223827246671 0.635944342396022 0.218465952288619 -0.194918938284092 -0.0639730232753308 -0.142218724746909 -0.238568839097062 -0.100600389071935 0.152533435455736 -0.0540455012096622 0.0108637637062318 0.220139949993659 0.0382528195116491
"4" -0.115379629691565 0.113869301972221 -0.0489777681064922 1 0.0959238288482925 0.0321188580110931 0.371577035204363 -0.230733666943573 -0.047327316364192 0.0864424186294334 -0.132199206216424 -0.102157218785078 0.225528415942911 0.433524281810162 0.0676308793371683 -0.141531225278921 0.0703720978262465
"5" 0.600455680014968 -0.0534139806100546 -0.129223827246674 0.0959238288482933 1 0.512204119334733 -0.262348044517976 -0.199251648643306 0.00501682381581532 0.0586590120740919 0.352765919013895 0.502513306850859 -0.351770829820803 0.163338906636719 0.256231416805584 -0.111699444398155 -0.00491014272149343
"6" -0.310679860257094 -0.0333197403248814 0.635944342396022 0.0321188580110918 0.512204119334731 1 0.261703808295511 0.0750645907443205 -0.05990686912756 0.176260988779879 0.126876894376614 0.0411229192772521 0.00998013529981338 -0.178279992967496 -0.184797463665882 -0.105818293216642 0.0738143583473753
"7" 0.0240149695177985 0.180999919673733 0.218465952288618 0.371577035204364 -0.262348044517977 0.261703808295512 1 0.582900429024298 0.159045921042691 -0.138352178279451 0.068419390197743 0.315359036519489 -0.495821778691233 0.0252014457832092 0.129338454815373 0.0486391662943036 0.00938971932663088
"8" 0.209232613915423 0.0605857830239309 -0.194918938284094 -0.230733666943574 -0.199251648643306 0.0750645907443212 0.5829004290243 1 -0.0138375931828863 0.134344222044792 0.0429374716871397 0.0288791208446656 0.289160783071809 0.212963435632306 -0.135978300418438 -0.0142625215185617 -0.0266844403586159
"9" 0.204604621032724 -0.194258484021045 -0.0639730232753318 -0.0473273163641933 0.00501682381581802 -0.0599068691275601 0.159045921042693 -0.0138375931828862 1 0.223774321708029 0.0858756214942681 -0.0591735391476201 0.0449553473540075 -0.0873640405391004 0.208236384789833 -0.16741868229021 0.33054085000636
"10" 0.0189122133272572 -0.0485425342855629 -0.142218724746907 0.0864424186294335 0.0586590120740929 0.176260988779878 -0.138352178279452 0.134344222044793 0.22377432170803 1 -0.18982327152928 -0.0087642154873059 -0.046924772520921 -0.0538966925767658 0.101279479320901 0.28403915572296 0.2053882618742
"11" -0.273823237745084 0.340300343065035 -0.238568839097061 -0.132199206216424 0.352765919013894 0.126876894376614 0.0684193901977418 0.0429374716871397 0.0858756214942687 -0.18982327152928 1 -0.0288699808576339 0.118714994086576 0.14367940444249 -0.20798196986219 0.64790257961501 -0.39546419129279
"12" -0.179340262951177 -0.0954025792133897 -0.100600389071933 -0.102157218785078 0.502513306850861 0.0411229192772505 0.315359036519489 0.028879120844667 -0.0591735391476171 -0.00876421548730628 -0.0288699808576357 1 0.760784150331167 -0.051764786155819 0.149246889627968 -0.278521278069883 -0.0043637314011627
"13" 0.0514786414707903 0.0818934139640133 0.152533435455735 0.225528415942912 -0.351770829820805 0.00998013529981468 -0.495821778691233 0.289160783071807 0.0449553473540049 -0.0469247725209204 0.118714994086578 0.760784150331168 1 0.070686342344367 -0.0913828712811336 0.250295146006169 0.0970117300559156
"14" 0.207154975893421 -0.16572403084511 -0.0540455012096615 0.433524281810162 0.163338906636722 -0.178279992967497 0.0252014457832099 0.212963435632307 -0.0873640405391 -0.0538966925767666 0.143679404442489 -0.0517647861558207 0.0706863423443676 1 -0.130540423655384 0.0404040504449362 0.348597476329188
"15" -0.233879586700551 0.416186383522768 0.0108637637062327 0.0676308793371688 0.256231416805582 -0.184797463665882 0.129338454815372 -0.135978300418438 0.208236384789832 0.101279479320901 -0.207981969862189 0.14924688962797 -0.0913828712811353 -0.130540423655384 1 0.568486076411921 -0.282396421633053
"16" 0.0573256208278533 -0.306594885637853 0.220139949993659 -0.141531225278922 -0.111699444398154 -0.105818293216642 0.0486391662943051 -0.0142625215185617 -0.167418682290209 0.28403915572296 0.647902579615009 -0.278521278069885 0.25029514600617 0.0404040504449368 0.568486076411921 1 0.486814926887633
"17" -0.0404864483822195 0.0940036748416702 0.0382528195116487 0.0703720978262476 -0.00491014272149632 0.0738143583473758 0.00938971932663014 -0.0266844403586163 0.330540850006359 0.2053882618742 -0.395464191292789 -0.00436373140116018 0.0970117300559137 0.348597476329186 -0.282396421633053 0.486814926887634 1
